seed,schedule,phase,block_position,requested_goal,local_offset,truth_table_class,raw_hard_signature,majority_agreement,tuple_consistency,pure_goal
577,q_p_y,washout,4,,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_p_y,washout,4,,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_p_y,washout,4,,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_p_y,washout,4,,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_p_y,washout,4,,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_p_y,washout,4,,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_1_Q,1,Q,0,raw_codeword_specific_composite,1011001010111010101000101011101010100010101000000010000000100000,0.40625,0.65625,
577,q_y_p,component_1_Q,1,Q,1,raw_codeword_specific_composite,1011101011111011101110101011101010101010101100000010000000100000,0.421875,0.703125,
577,q_y_p,component_1_Q,1,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,13,raw_codeword_specific_composite,1001100011011001100110001001100110011001100110011001100110011001,0.734375,0.953125,Q
577,q_y_p,component_1_Q,1,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,17,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,2,raw_codeword_specific_composite,1011100011111011101110101011101010101000101110000000000010001000,0.46875,0.6875,
577,q_y_p,component_1_Q,1,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,24,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,3,raw_codeword_specific_composite,1001100011111001100110001011100110001000101110001000000010011000,0.609375,0.796875,
577,q_y_p,component_1_Q,1,Q,33,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,4,raw_codeword_specific_composite,1001100011111001100010001101100110001000100110001000100010011000,0.59375,0.8125,
577,q_y_p,component_1_Q,1,Q,45,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,5,raw_codeword_specific_composite,1001100011011001100010001101100110001000100110001000100010011000,0.609375,0.828125,
577,q_y_p,component_1_Q,1,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,7,raw_codeword_specific_composite,1001100011011001100010001101110110001000100110001001100011011001,0.609375,0.828125,
577,q_y_p,component_1_Q,1,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_1_Q,1,Q,9,raw_codeword_specific_composite,1001100011011001100110001101110110001000100110011001100011011001,0.640625,0.859375,
577,q_y_p,component_2_Y,2,Y,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_2_Y,2,Y,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_2_Y,2,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_2_Y,2,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_2_Y,2,Y,13,raw_codeword_specific_composite,1101100111011101100110011101110110011001100110011001100110011001,0.671875,0.921875,Q
577,q_y_p,component_2_Y,2,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_2_Y,2,Y,17,raw_codeword_specific_composite,1101110111011101110111011101110110011001100110011001100110011001,0.625,0.875,
577,q_y_p,component_2_Y,2,Y,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_2_Y,2,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_2_Y,2,Y,24,raw_codeword_specific_composite,1001110111011001110110011001100100010001000100010001000100000001,0.5625,0.84375,
577,q_y_p,component_2_Y,2,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_2_Y,2,Y,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_2_Y,2,Y,33,raw_codeword_specific_composite,1011101110111011101110111011101100001001000000000000100000001000,0.4375,0.8125,
577,q_y_p,component_2_Y,2,Y,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_2_Y,2,Y,45,raw_codeword_specific_composite,1001111111111001111110011001111101001101010001001101110001001101,0.484375,0.828125,
577,q_y_p,component_2_Y,2,Y,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_2_Y,2,Y,62,raw_codeword_specific_composite,0001111111110000111100010000111101011101110101001101010001001101,0.609375,0.828125,
577,q_y_p,component_2_Y,2,Y,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_2_Y,2,Y,85,raw_codeword_specific_composite,0001111111110000111100000000111100001101110100001101000000001111,0.6875,0.9375,Y
577,q_y_p,component_2_Y,2,Y,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,q_y_p,component_3_P,3,P,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_3_P,3,P,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_3_P,3,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,13,raw_codeword_specific_composite,0000011001100000011100000000111101101111111101101111011000001111,0.578125,0.921875,
577,q_y_p,component_3_P,3,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,17,raw_codeword_specific_composite,0000001000100000010000000000011011111111111101101111111011101111,0.609375,0.890625,
577,q_y_p,component_3_P,3,P,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_3_P,3,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_3_P,3,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_3_P,3,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_3_P,3,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,q_y_p,component_3_P,3,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,component_3_P,3,P,9,raw_codeword_specific_composite,0000111111110000111100000000111100001111111100101111011000001111,0.703125,0.953125,Y
577,q_y_p,washout,4,,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,q_y_p,washout,4,,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_1_Y,1,Y,0,raw_codeword_specific_composite,1011001010111010101000101011101010100010101000000010000000100000,0.40625,0.65625,
577,y_p_q,component_1_Y,1,Y,1,raw_codeword_specific_composite,1011001011111010101100101010101010101010101000000010000000100000,0.4375,0.65625,
577,y_p_q,component_1_Y,1,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,13,raw_codeword_specific_composite,1000111111110000111100000000111100001111111100001111000000001111,0.734375,0.984375,Y
577,y_p_q,component_1_Y,1,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,17,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,2,raw_codeword_specific_composite,1011101011110010101100101010101010101010101100000010000000100000,0.484375,0.671875,
577,y_p_q,component_1_Y,1,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,24,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,3,raw_codeword_specific_composite,1011101011110010101100001010101010101010101100000010000000000000,0.515625,0.703125,
577,y_p_q,component_1_Y,1,Y,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,4,raw_codeword_specific_composite,1011101111110000111100001000111010101010101100000010000000001000,0.546875,0.765625,
577,y_p_q,component_1_Y,1,Y,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,5,raw_codeword_specific_composite,1011111111110000111100001000111110101111111100000010000000001100,0.609375,0.828125,
577,y_p_q,component_1_Y,1,Y,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,7,raw_codeword_specific_composite,1011111111110000111100000000111100101111111100001011000000001111,0.671875,0.921875,Y
577,y_p_q,component_1_Y,1,Y,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_1_Y,1,Y,9,raw_codeword_specific_composite,1000111111110000111100000000111100001111111100001111000000001111,0.734375,0.984375,Y
577,y_p_q,component_2_P,2,P,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_2_P,2,P,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_2_P,2,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,13,raw_codeword_specific_composite,0000111111110000111100000000111110001111111100001111111011111111,0.75,0.875,
577,y_p_q,component_2_P,2,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,17,raw_codeword_specific_composite,0000111100000000111100000000010011111111111100001111111111111111,0.734375,0.828125,
577,y_p_q,component_2_P,2,P,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_2_P,2,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,24,raw_codeword_specific_composite,0000000000000000000000000000000011111111111100001111111111111111,0.75,0.9375,P
577,y_p_q,component_2_P,2,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_2_P,2,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_2_P,2,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_2_P,2,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_2_P,2,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_2_P,2,P,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
577,y_p_q,component_3_Q,3,Q,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,component_3_Q,3,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,component_3_Q,3,Q,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,component_3_Q,3,Q,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,component_3_Q,3,Q,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,component_3_Q,3,Q,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,33,raw_codeword_specific_composite,1001000000001000000010011001000011111111111111111001111111011101,0.609375,0.921875,
577,y_p_q,component_3_Q,3,Q,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,45,raw_codeword_specific_composite,1001100010011001100010011001100110011001100111011001100110011001,0.703125,0.953125,Q
577,y_p_q,component_3_Q,3,Q,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,component_3_Q,3,Q,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,component_3_Q,3,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,component_3_Q,3,Q,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
577,y_p_q,washout,4,,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,washout,4,,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,washout,4,,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
577,y_p_q,washout,4,,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
